time,destination,user id
78,Clementi Station,2128
78,Lakeside Station,2129
78,Tiong Bahru Plaza,2130
78,Tiong Bahru Plaza,2131
78,Tampines Mall,2132
79,Little India Station F26,2133
79,Dakota Station,2134
79,Tiong Bahru Plaza,2135
79,Bukit Panjang Plaza,2136
79,Jurong East Station,2137
79,Bukit Timah Shopping Centre,2138
79,Bukit Panjang Plaza,2139
79,Blk 492 J10,2140
79,Lucky Plaza,2141
79,Blk 165 F38,2142
79,Buona Vista Station,2143
79,Holland Road Shopping Centre,2144
79,Jurong East Station,2145
79,Lucky Plaza,2146
79,Capital Tower,2147
79,Lakeside Station,2148
79,Holland Road Shopping Centre,2149
79,Dover Station J06,2150
79,Lakeside Station,2151
79,Chinatown Point,2152
79,Dakota Station,2153
79,Tanjong Pagar Plaza,2154
79,Chinatown Point,2155
79,Dakota Station,2156
79,Little India Station F26,2157
79,Capital Tower,2158
79,Blk 492 J10,2159
80,Pioneer Station,2160
80,One Raffles Quay,2161
80,Paya Lebar Station,2162
80,Bukit Panjang Plaza,2163
80,Commonwealth Station,2164
80,Katong Shopping Centre,2165
80,Changi Airport Terminal 2,2166
80,Katong Shopping Centre,2167
80,Lakeside Station,2168
80,One Raffles Quay,2169
80,Pioneer Station,2170
80,Blk 492 J10,2171
80,Queenstown Station,2172
80,Capital Tower,2173
80,Commonwealth Station,2174
80,Dakota Station,2175
80,Blk 492 J10,2176
80,Clarke Quay Central,2177
80,Holland Road Shopping Centre,2178
80,Dover Station J06,2179
80,Clementi Station,2180
80,Capital Tower,2181
80,Tiong Bahru Plaza,2182
80,Commonwealth Station,2183
80,Sengkang Station G18,2184
80,Blk 165 F38,2185
80,Pioneer Station,2186
81,Little India Station F26,2187
81,Jurong East Station,2188
81,Tiong Bahru Plaza,2189
81,Capital Tower,2190
81,Lucky Plaza,2191
81,Queenstown Station,2192
81,Dover Station J06,2193
81,Queenstown Station,2194
81,Bukit Panjang Plaza,2195
81,Sengkang Station G18,2196
81,Bukit Panjang Plaza,2197
81,Katong Shopping Centre,2198
81,Jurong East Station,2199
81,Paya Lebar Station,2200
81,Bukit Panjang Plaza,2201
81,Paya Lebar Station,2202
81,Lakeside Station,2203
81,Lakeside Station,2204
81,Paya Lebar Station,2205
81,Queenstown Station,2206
81,Queenstown Station,2207
81,Tiong Bahru Plaza,2208
81,Dover Station J06,2209
81,Sengkang Station G18,2210
81,Woodlands Train Checkpoint Complex,2211
81,Clementi Station,2212
81,Little India Station F26,2213
82,Dakota Station,2214
82,Katong Shopping Centre,2215
82,Dakota Station,2216
82,Sengkang Station G18,2217
82,Blk 492 J10,2218
82,Pioneer Station,2219
82,One Raffles Quay,2220
82,Little India Station F26,2221
82,Blk 492 J10,2222
82,Dover Station J06,2223
82,Tiong Bahru Plaza,2224
82,Blk 492 J10,2225
82,Dover Station J06,2226
82,Queenstown Neighbourhood Police Centre,2227
82,Lucky Plaza,2228
82,Singapore General Hospital,2229
82,Changi Airport Terminal 2,2230
82,Lucky Plaza,2231
82,Blk 165 F38,2232
82,Queenstown Neighbourhood Police Centre,2233
82,Blk 165 F38,2234
82,Bukit Timah Shopping Centre,2235
82,Capital Tower,2236
82,Changi Airport Terminal 2,2237
82,Changi Airport Terminal 2,2238
82,Clementi Station,2239
82,Pioneer Station,2240
83,Bukit Timah Shopping Centre,2241
83,Clementi Station,2242
83,One Raffles Quay,2243
83,Holland Road Shopping Centre,2244
83,China Square,2245
83,Pioneer Station,2246
83,China Square,2247
83,Little India Station F26,2248
83,Queenstown Station,2249
83,Buona Vista Station,2250
83,Paya Lebar Station,2251
83,Little India Station F26,2252
83,Katong Shopping Centre,2253
83,Bukit Timah Shopping Centre,2254
83,Buona Vista Station,2255
83,Paya Lebar Station,2256
83,China Square,2257
83,Queenstown Station,2258
83,Queenstown Station,2259
83,Changi Airport Terminal 2,2260
83,Lakeside Station,2261
83,Red Dot Musuem,2262
83,Capital Tower,2263
83,Clementi Station,2264
83,Little India Station F26,2265
83,Jurong East Station,2266
83,Paya Lebar Station,2267
84,Changi Airport Terminal 2,2268
84,Blk 492 J10,2269
84,Jurong East Station,2270
84,Pioneer Station,2271
84,Jurong East Station,2272
84,Dakota Station,2273
84,One Raffles Quay,2274
84,Lakeside Station,2275
84,Blk 492 J10,2276
84,Dover Station J06,2277
84,One Raffles Quay,2278
84,Chinatown Point,2279
84,Pioneer Station,2280
84,Paya Lebar Station,2281
84,One Raffles Quay,2282
84,Buona Vista Station,2283
84,Changi Airport Terminal 2,2284
84,Blk 492 J10,2285
84,Grand Court Restaurant,2286
84,Blk 492 J10,2287
84,Blk 165 F38,2288
84,Dover Station J06,2289
84,Queenstown Neighbourhood Police Centre,2290
84,Buona Vista Station,2291
84,Bukit Timah Shopping Centre,2292
84,Commonwealth Station,2293
84,Little India Station F26,2294
85,Jurong East Station,2295
85,Queenstown Neighbourhood Police Centre,2296
85,Sengkang Station G18,2297
85,Queenstown Station,2298
85,Tiong Bahru Plaza,2299
85,Mt Elizabeth Hospital,2300
85,Pioneer Station,2301
85,Lakeside Station,2302
85,Changi Airport Terminal 2,2303
85,Bukit Timah Shopping Centre,2304
85,Holland Road Shopping Centre,2305
85,Bukit Panjang Plaza,2306
85,Sengkang Station G18,2307
85,Bukit Timah Shopping Centre,2308
85,One Raffles Quay,2309
85,Changi Airport Terminal 2,2310
85,Lakeside Station,2311
85,Commonwealth Station,2312
85,Sengkang Station G18,2313
85,Holland Road Shopping Centre,2314
85,Chinatown Point,2315
85,Little India Station F26,2316
85,Queenstown Neighbourhood Police Centre,2317
85,Lucky Plaza,2318
85,Lakeside Station,2319
85,Chinatown Point,2320
85,Dover Station J06,2321
86,Queenstown Neighbourhood Police Centre,2322
86,Blk 165 F38,2323
86,Queenstown Station,2324
86,Bukit Timah Shopping Centre,2325
86,Capital Tower,2326
86,Paya Lebar Station,2327
86,Jurong East Station,2328
86,Bukit Timah Shopping Centre,2329
86,Straits Trading,2330
86,Paya Lebar Station,2331
86,Dover Station J06,2332
86,China Square,2333
86,Changi Airport Terminal 2,2334
86,Commonwealth Station,2335
86,Commonwealth Station,2336
86,Blk 492 J10,2337
86,Dover Station J06,2338
86,Commonwealth Station,2339
86,Tiong Bahru Plaza,2340
86,Tiong Bahru Plaza,2341
86,Capital Tower,2342
86,Sengkang Station G18,2343
86,Lucky Plaza,2344
86,Holland Road Shopping Centre,2345
86,Dakota Station,2346
86,Little India Station F26,2347
86,Blk 165 F38,2348
87,Paya Lebar Station,2349
87,Dakota Station,2350
87,Queenstown Station,2351
87,Bukit Panjang Plaza,2352
87,Bukit Panjang Plaza,2353
87,Buona Vista Station,2354
87,Queenstown Station,2355
87,One Raffles Quay,2356
87,International Plaza,2357
87,Little India Station F26,2358
87,Clementi Station,2359
87,Queenstown Neighbourhood Police Centre,2360
87,Pioneer Station,2361
87,Capital Tower,2362
87,Lucky Plaza,2363
87,Bukit Panjang Plaza,2364
87,China Square,2365
87,Chinatown Point,2366
87,Buona Vista Station,2367
87,Jurong East Station,2368
87,Commonwealth Station,2369
87,Jurong East Station,2370
87,Lucky Plaza,2371
87,Dover Station J06,2372
87,Lucky Plaza,2373
87,Little India Station F26,2374
87,Tiong Bahru Plaza,2375
88,Holland Road Shopping Centre,2376
88,Queenstown Neighbourhood Police Centre,2377
88,Pioneer Station,2378
88,Lakeside Station,2379
88,Dover Station J06,2380
88,Chinatown Point,2381
88,Changi Airport Terminal 2,2382
88,Little India Station F26,2383
88,Sengkang Station G18,2384
88,Commonwealth Station,2385
88,Lakeside Station,2386
88,Pioneer Station,2387
88,Jurong East Station,2388
88,One Raffles Quay,2389
88,Lakeside Station,2390
88,Little India Station F26,2391
88,Changi Airport Terminal 2,2392
88,Blk 492 J10,2393
88,Tiong Bahru Plaza,2394
88,Katong Shopping Centre,2395
88,Katong Shopping Centre,2396
88,Buona Vista Station,2397
88,Dover Station J06,2398
88,Lakeside Station,2399
88,Jurong East Station,2400
88,Dover Station J06,2401
88,Kovan Centre,2402
89,Dakota Station,2403
89,Paya Lebar Station,2404
89,China Square,2405
89,Bukit Panjang Plaza,2406
89,Paya Lebar Station,2407
89,Clementi Station,2408
89,Bukit Panjang Plaza,2409
89,One Raffles Quay,2410
89,Capital Tower,2411
89,Pioneer Station,2412
89,Clementi Station,2413
89,Little India Station F26,2414
89,Dakota Station,2415
89,Blk 165 F38,2416
89,Queenstown Station,2417
89,Pioneer Station,2418
89,Bukit Panjang Plaza,2419
89,Tiong Bahru Plaza,2420
89,Paya Lebar Station,2421
89,Blk 165 F38,2422
89,Chinatown Point,2423
89,Holland Road Shopping Centre,2424
89,Tiong Bahru Plaza,2425
89,Queenstown Station,2426
89,Dover Station J06,2427
89,The Adelphi,2428
89,Dover Station J06,2429
90,Dover Station J06,2430
90,One Raffles Quay,2431
90,Pioneer Station,2432
90,Buona Vista Station,2433
90,Holland Road Shopping Centre,2434
90,Clementi Station,2435
90,Blk 165 F38,2436
90,Holland Road Shopping Centre,2437
90,Jurong East Station,2438
90,Bukit Panjang Plaza,2439
90,Clementi Station,2440
90,Tiong Bahru Plaza,2441
90,Bukit Timah Shopping Centre,2442
90,Queenstown Station,2443
90,Bukit Timah Shopping Centre,2444
90,Buona Vista Station,2445
90,Bukit Panjang Plaza,2446
90,Dover Station J06,2447
90,Bukit Panjang Plaza,2448
90,Tiong Bahru Plaza,2449
90,Jurong East Station,2450
90,Katong Shopping Centre,2451
90,Lakeside Station,2452
90,Katong Shopping Centre,2453
90,Buona Vista Station,2454
90,Bukit Timah Shopping Centre,2455
90,Bugis Junction,2456
91,China Square,2457
91,Blk 492 J10,2458
91,Holland Road Shopping Centre,2459
91,Clementi Station,2460
91,Queenstown Station,2461
91,Blk 165 F38,2462
91,Blk 492 J10,2463
91,Dakota Station,2464
91,Sengkang Station G18,2465
91,Paya Lebar Station,2466
91,Sengkang Station G18,2467
91,Changi Airport Terminal 2,2468
91,China Square,2469
91,Queenstown Neighbourhood Police Centre,2470
91,Blk 165 F38,2471
91,Queenstown Neighbourhood Police Centre,2472
91,Changi Airport Terminal 2,2473
91,Buona Vista Station,2474
91,Changi Airport Terminal 2,2475
91,Blk 165 F38,2476
91,Queenstown Station,2477
91,Queenstown Neighbourhood Police Centre,2478
91,Little India Station F26,2479
91,Lucky Plaza,2480
91,Bukit Panjang Plaza,2481
91,Bukit Panjang Plaza,2482
91,Blk 19 H01,2483
92,Chinatown Point,2484
92,Capital Tower,2485
92,One Raffles Quay,2486
92,Bukit Timah Shopping Centre,2487
92,Buona Vista Station,2488
92,Blk 492 J10,2489
92,Changi Airport Terminal 2,2490
92,Chinatown Point,2491
92,Blk 492 J10,2492
92,Commonwealth Station,2493
92,Tiong Bahru Plaza,2494
92,Bukit Timah Shopping Centre,2495
92,Lakeside Station,2496
92,Bukit Timah Shopping Centre,2497
92,Queenstown Neighbourhood Police Centre,2498
92,Dakota Station,2499
92,Bukit Panjang Plaza,2500
92,Buona Vista Station,2501
92,Queenstown Neighbourhood Police Centre,2502
92,Buona Vista Station,2503
92,Katong Shopping Centre,2504
92,Serangoon Plaza,2505
92,Katong Shopping Centre,2506
92,Bukit Timah Shopping Centre,2507
92,One Raffles Quay,2508
92,Lucky Plaza,2509
92,Queenstown Neighbourhood Police Centre,2510
93,Pioneer Station,2511
93,Holland Road Shopping Centre,2512
93,Katong Shopping Centre,2513
93,Lucky Plaza,2514
93,Jurong East Station,2515
93,Queenstown Station,2516
93,Clementi Station,2517
93,Blk 492 J10,2518
93,Tiong Bahru Plaza,2519
93,Changi Airport Terminal 2,2520
93,China Square,2521
93,Commonwealth Station,2522
93,Paya Lebar Station,2523
93,Pioneer Station,2524
93,Tiong Bahru Plaza,2525
93,Commonwealth Station,2526
93,Blk 165 F38,2527
93,Tiong Bahru Plaza,2528
93,Commonwealth Station,2529
93,One Raffles Quay,2530
93,Commonwealth Station,2531
93,Dakota Station,2532
93,Lucky Plaza,2533
93,One Raffles Quay,2534
93,Capital Tower,2535
93,Lakeside Station,2536
93,Blk 109 F39,2537
94,Queenstown Station,2538
94,Chinatown Point,2539
94,China Square,2540
94,Sengkang Station G18,2541
94,Queenstown Station,2542
94,Bukit Panjang Plaza,2543
94,Blk 165 F38,2544
94,Clementi Station,2545
94,Little India Station F26,2546
94,Katong Shopping Centre,2547
94,Bukit Panjang Plaza,2548
94,Blk 492 J10,2549
94,Commonwealth Station,2550
94,Lucky Plaza,2551
94,Changi Airport Terminal 2,2552
94,China Square,2553
94,Queenstown Neighbourhood Police Centre,2554
94,Holland Road Shopping Centre,2555
94,Queenstown Neighbourhood Police Centre,2556
94,China Square,2557
94,Ngee Ann City,2558
94,Sengkang Station G18,2559
94,Changi Airport Terminal 2,2560
94,Lucky Plaza,2561
94,Commonwealth Station,2562
94,Queenstown Neighbourhood Police Centre,2563
94,Little India Station F26,2564
95,Jurong East Station,2565
95,China Square,2566
95,Dover Station J06,2567
95,Bukit Timah Shopping Centre,2568
95,Tiong Bahru Plaza,2569
95,Little India Station F26,2570
95,Lakeside Station,2571
95,Paya Lebar Station,2572
95,Capital Tower,2573
95,Sengkang Station G18,2574
95,Capital Tower,2575
95,Jurong East Station,2576
95,Lakeside Station,2577
95,Little India Station F26,2578
95,Millenia Walk,2579
95,Pioneer Station,2580
95,Bukit Panjang Plaza,2581
95,Sengkang Station G18,2582
95,Holland Road Shopping Centre,2583
95,Chinatown Point,2584
95,Blk 165 F38,2585
95,Holland Road Shopping Centre,2586
95,Sengkang Station G18,2587
95,Lucky Plaza,2588
95,Bukit Timah Shopping Centre,2589
95,Bukit Panjang Plaza,2590
95,Dakota Station,2591
96,Bukit Panjang Plaza,2592
96,Capital Tower,2593
96,Paya Lebar Station,2594
96,Dakota Station,2595
96,Chinatown Point,2596
96,Commonwealth Station,2597
96,Jurong East Station,2598
96,Buona Vista Station,2599
96,Bukit Timah Shopping Centre,2600
96,Sengkang Station G18,2601
96,Lucky Plaza,2602
96,Katong Shopping Centre,2603
96,Concorde Hotel & Shopping Mall,2604
96,Little India Station F26,2605
96,Lucky Plaza,2606
96,Lucky Plaza,2607
96,Blk 492 J10,2608
96,Clementi Station,2609
96,Bukit Panjang Plaza,2610
96,One Raffles Quay,2611
96,Blk 492 J10,2612
96,Queenstown Station,2613
96,Jurong East Station,2614
96,Sengkang Station G18,2615
96,Commonwealth Station,2616
96,Clementi Station,2617
96,Buona Vista Station,2618
97,Changi Airport Terminal 2,2619
97,Lakeside Station,2620
97,Paya Lebar Station,2621
97,Tiong Bahru Plaza,2622
97,Dover Station J06,2623
97,Holland Road Shopping Centre,2624
97,Queenstown Station,2625
97,Buona Vista Station,2626
97,Yishun Station H09,2627
97,Lucky Plaza,2628
97,Bukit Timah Shopping Centre,2629
97,Dover Station J06,2630
97,Paya Lebar Station,2631
97,Commonwealth Station,2632
97,Jurong East Station,2633
97,Dakota Station,2634
97,China Square,2635
97,Jurong East Station,2636
97,Buona Vista Station,2637
97,Tiong Bahru Plaza,2638
97,Blk 492 J10,2639
97,Queenstown Neighbourhood Police Centre,2640
97,Holland Road Shopping Centre,2641
97,Paya Lebar Station,2642
97,Clementi Station,2643
97,Bukit Timah Shopping Centre,2644
97,Capital Tower,2645
98,Little India Station F26,2646
98,Bukit Panjang Plaza,2647
98,Lakeside Station,2648
98,Dakota Station,2649
98,Dover Station J06,2650
98,Suntec City,2651
98,Katong Shopping Centre,2652
98,Bukit Panjang Plaza,2653
98,Lakeside Station,2654
98,Chinatown Point,2655
98,Dakota Station,2656
98,Bukit Panjang Plaza,2657
98,Blk 492 J10,2658
98,China Square,2659
98,Blk 165 F38,2660
98,Lakeside Station,2661
98,Capital Tower,2662
98,Changi Airport Terminal 2,2663
98,Tiong Bahru Plaza,2664
98,Blk 492 J10,2665
98,Lakeside Station,2666
98,Paya Lebar Station,2667
98,Sengkang Station G18,2668
98,Bukit Panjang Plaza,2669
98,Blk 492 J10,2670
98,Queenstown Station,2671
98,Commonwealth Station,2672
99,Blk 492 J10,2673
99,Blk 492 J10,2674
99,Holland Road Shopping Centre,2675
99,Capital Tower,2676
99,Blk 492 J10,2677
99,Commonwealth Station,2678
99,Lucky Plaza,2679
99,Jurong East Station,2680
99,Palawan,2681
99,Blk 492 J10,2682
99,Tiong Bahru Plaza,2683
99,Changi Airport Terminal 2,2684
99,Katong Shopping Centre,2685
99,Dover Station J06,2686
99,Lakeside Station,2687
99,Pioneer Station,2688
99,Pioneer Station,2689
99,Clementi Station,2690
99,Pioneer Station,2691
99,Pioneer Station,2692
99,Tiong Bahru Plaza,2693
99,Bukit Timah Shopping Centre,2694
99,Queenstown Neighbourhood Police Centre,2695
99,Blk 492 J10,2696
99,Sengkang Station G18,2697
99,Queenstown Neighbourhood Police Centre,2698
99,Lakeside Station,2699
100,Bukit Panjang Plaza,2700
100,Capital Tower,2701
100,Dakota Station,2702
100,Blk 165 F38,2703
100,Dover Station J06,2704
100,Changi Airport Terminal 2,2705
100,Changi Airport Terminal 2,2706
100,Tiong Bahru Plaza,2707
100,Blk 492 J10,2708
100,Little India Station F26,2709
100,One Raffles Quay,2710
100,Holland Road Shopping Centre,2711
100,Capital Tower,2712
100,Little India Station F26,2713
100,Dover Station J06,2714
100,Holland Road Shopping Centre,2715
100,Holland Road Shopping Centre,2716
100,Buona Vista Station,2717
100,Commonwealth Station,2718
100,Little India Station F26,2719
100,Queenstown Neighbourhood Police Centre,2720
100,Jurong East Station,2721
100,Commonwealth Station,2722
100,Dover Station J06,2723
100,Lucky Plaza,2724
100,Buona Vista Station,2725
100,Capitol Singapore,2726
101,Paya Lebar Station,2727
101,One Raffles Quay,2728
101,Chinatown Point,2729
101,Holland Road Shopping Centre,2730
101,Commonwealth Station,2731
101,Sengkang Station G18,2732
101,Bukit Timah Shopping Centre,2733
101,Bukit Timah Shopping Centre,2734
101,Queenstown Station,2735
101,Queenstown Station,2736
101,Queenstown Station,2737
101,Little India Station F26,2738
101,Bukit Panjang Plaza,2739
101,Buona Vista Station,2740
101,Queenstown Station,2741
101,Commonwealth Station,2742
101,Pioneer Station,2743
101,Pioneer Station,2744
101,Commonwealth Station,2745
101,Buona Vista Station,2746
101,Paya Lebar Station,2747
101,Lakeside Station,2748
101,Chinatown Point,2749
101,Holland Road Shopping Centre,2750
101,Sengkang Station G18,2751
101,Katong Shopping Centre,2752
101,Grand Court Restaurant,2753
102,Paya Lebar Station,2754
102,Lakeside Station,2755
102,Little India Station F26,2756
102,Bukit Timah Shopping Centre,2757
102,Pioneer Station,2758
102,Queenstown Neighbourhood Police Centre,2759
102,Queenstown Neighbourhood Police Centre,2760
102,Pioneer Station,2761
102,Holland Road Shopping Centre,2762
102,Bukit Panjang Plaza,2763
102,Buona Vista Station,2764
102,Katong Shopping Centre,2765
102,Dakota Station,2766
102,Clementi Station,2767
102,Little India Station F26,2768
102,Commonwealth Station,2769
102,Pioneer Station,2770
102,Hougang Station,2771
102,Lakeside Station,2772
102,Tiong Bahru Plaza,2773
102,Blk 165 F38,2774
102,Pioneer Station,2775
102,Queenstown Neighbourhood Police Centre,2776
102,Lakeside Station,2777
102,Clementi Station,2778
102,Sengkang Station G18,2779
102,Pioneer Station,2780
103,Lucky Plaza,2781
103,Jurong East Station,2782
103,Blk 492 J10,2783
103,Bukit Panjang Plaza,2784
103,Holland Road Shopping Centre,2785
103,One Raffles Quay,2786
103,Commonwealth Station,2787
103,Dakota Station,2788
103,Lucky Plaza,2789
103,Tiong Bahru Plaza,2790
103,Sengkang Station G18,2791
103,China Square,2792
103,Commonwealth Station,2793
103,Paya Lebar Station,2794
103,Pioneer Station,2795
103,Lakeside Station,2796
103,Paya Lebar Station,2797
103,Chinatown Point,2798
103,Katong Shopping Centre,2799
103,Katong Shopping Centre,2800
103,Chinatown Point,2801
103,Capital Tower,2802
103,Clementi Station,2803
103,Lakeside Station,2804
103,Jurong East Station,2805
103,Plaza Singapura,2806
103,Capital Tower,2807
104,Commonwealth Station,2808
104,Holland Road Shopping Centre,2809
104,Paya Lebar Station,2810
104,Katong Shopping Centre,2811
104,Dover Station J06,2812
104,Blk 492 J10,2813
104,China Square,2814
104,Jurong East Station,2815
104,Dakota Station,2816
104,Dover Station J06,2817
104,Commonwealth Station,2818
104,Capital Tower,2819
104,Holland Road Shopping Centre,2820
104,Blk 492 J10,2821
104,Blk 492 J10,2822
104,Dakota Station,2823
104,Katong Shopping Centre,2824
104,Central Mall,2825
104,Tiong Bahru Plaza,2826
104,Changi Airport Terminal 2,2827
104,Capital Tower,2828
104,Bukit Timah Shopping Centre,2829
104,Dakota Station,2830
104,Dover Station J06,2831
104,Dakota Station,2832
104,Bukit Panjang Plaza,2833
104,Little India Station F26,2834
105,Tiong Bahru Plaza,2835
105,Pioneer Station,2836
105,Sengkang Station G18,2837
105,Clementi Station,2838
105,Sengkang Station G18,2839
105,Blk 165 F38,2840
105,Queenstown Station,2841
105,Clementi Station,2842
105,Changi Airport Terminal 2,2843
105,Katong Shopping Centre,2844
105,Buona Vista Station,2845
105,Little India Station F26,2846
105,Little India Station F26,2847
105,Buona Vista Station,2848
105,Dover Station J06,2849
105,Capital Tower,2850
105,Queenstown Station,2851
105,Holland Road Shopping Centre,2852
105,Pioneer Station,2853
105,Buona Vista Station,2854
105,Changi Airport Terminal 2,2855
105,PriceWaterhouseCoopers Building,2856
105,Lucky Plaza,2857
105,China Square,2858
105,Paya Lebar Station,2859
105,Little India Station F26,2860
105,Commonwealth Station,2861
106,Lakeside Station,2862
106,Katong Shopping Centre,2863
106,Dover Station J06,2864
106,Little India Station F26,2865
106,Bukit Timah Shopping Centre,2866
106,Blk 165 F38,2867
106,Lucky Plaza,2868
106,China Square,2869
106,Little India Station F26,2870
106,Tiong Bahru Plaza,2871
106,Holland Road Shopping Centre,2872
106,Holland Road Shopping Centre,2873
106,Paya Lebar Station,2874
106,Buona Vista Station,2875
106,Paya Lebar Station,2876
106,China Square,2877
106,Little India Station F26,2878
106,Little India Station F26,2879
106,Parkway Parade 3,2880
106,Capital Tower,2881
106,Queenstown Neighbourhood Police Centre,2882
106,Lucky Plaza,2883
106,Clementi Station,2884
106,Sengkang Station G18,2885
106,Clementi Station,2886
106,Katong Shopping Centre,2887
106,Queenstown Neighbourhood Police Centre,2888
107,Katong Shopping Centre,2889
107,Clementi Station,2890
107,Little India Station F26,2891
107,Buona Vista Station,2892
107,Dover Station J06,2893
107,Holland Road Shopping Centre,2894
107,Dover Station J06,2895
107,Lucky Plaza,2896
107,Buona Vista Station,2897
107,Buona Vista Station,2898
107,Katong Shopping Centre,2899
107,Jurong East Station,2900
107,Clementi Station,2901
107,Queenstown Neighbourhood Police Centre,2902
107,Capital Tower,2903
107,Dover Station J06,2904
107,Commonwealth Station,2905
107,Lucky Plaza,2906
107,Tiong Bahru Plaza,2907
107,Queenstown Station,2908
107,Commonwealth Station,2909
107,Grand Court Restaurant,2910
107,Capital Tower,2911
107,Blk 492 J10,2912
107,Capital Tower,2913
107,One Raffles Quay,2914
107,Queenstown Station,2915
108,Tiong Bahru Plaza,2916
108,Jurong East Station,2917
108,Blk 165 F38,2918
108,Holland Road Shopping Centre,2919
108,Bukit Timah Shopping Centre,2920
108,Jurong East Station,2921
108,One Raffles Quay,2922
108,Blk 492 J10,2923
108,Capital Tower,2924
108,Dakota Station,2925
108,One Raffles Quay,2926
108,Lucky Plaza,2927
108,Katong Shopping Centre,2928
108,China Square,2929
108,Queenstown Station,2930
108,Bukit Panjang Plaza,2931
108,Clementi Station,2932
108,Little India Station F26,2933
108,Pioneer Station,2934
108,Blk 165 F38,2935
108,Buangkok Station G13,2936
108,Dakota Station,2937
108,Paya Lebar Station,2938
108,Katong Shopping Centre,2939
108,Holland Road Shopping Centre,2940
108,Chinatown Point,2941
108,Capital Tower,2942
109,Katong Shopping Centre,2943
109,Paya Lebar Station,2944
109,Queenstown Neighbourhood Police Centre,2945
109,Tiong Bahru Plaza,2946
109,Keck Seng Tower,2947
109,Holland Road Shopping Centre,2948
109,Tiong Bahru Plaza,2949
109,Bukit Panjang Plaza,2950
109,Lucky Plaza,2951
109,Commonwealth Station,2952
109,Changi Airport Terminal 2,2953
109,Changi Airport Terminal 2,2954
109,Bukit Panjang Plaza,2955
109,Commonwealth Station,2956
109,Katong Shopping Centre,2957
109,Buona Vista Station,2958
109,Pioneer Station,2959
109,Dakota Station,2960
109,Little India Station F26,2961
109,China Square,2962
109,Bukit Timah Shopping Centre,2963
109,Dakota Station,2964
109,Holland Road Shopping Centre,2965
109,Bukit Timah Shopping Centre,2966
109,Blk 165 F38,2967
109,Queenstown Station,2968
109,Bukit Panjang Plaza,2969
110,Pioneer Station,2970
110,Lakeside Station,2971
110,Chinatown Point,2972
110,China Square,2973
110,Tiong Bahru Plaza,2974
110,Chinatown Point,2975
110,Queenstown Station,2976
110,Capital Tower,2977
110,Katong Shopping Centre,2978
110,Dover Station J06,2979
110,Tiong Bahru Plaza,2980
110,Holland Road Shopping Centre,2981
110,Queenstown Neighbourhood Police Centre,2982
110,Lakeside Station,2983
110,Buona Vista Station,2984
110,Sengkang Station G18,2985
110,Paya Lebar Station,2986
110,Buona Vista Station,2987
110,Blk 165 F38,2988
110,Queenstown Neighbourhood Police Centre,2989
110,Buona Vista Station,2990
110,Dakota Station,2991
110,Jurong East Station,2992
110,Dover Station J06,2993
110,China Square,2994
110,Dover Station J06,2995
110,Dakota Station,2996
111,Chinatown Point,2997
111,Bukit Timah Shopping Centre,2998
111,Dragon Brand Bird's Nest Building,2999
111,Blk 492 J10,3000
111,Clementi Station,3001
111,Lucky Plaza,3002
111,Lucky Plaza,3003
111,Blk 492 J10,3004
111,Queenstown Station,3005
111,Capital Tower,3006
111,Lucky Plaza,3007
111,Buona Vista Station,3008
111,Chinatown Point,3009
111,Bukit Timah Shopping Centre,3010
111,Sengkang Station G18,3011
111,China Square,3012
111,Dakota Station,3013
111,Tiong Bahru Plaza,3014
111,Katong Shopping Centre,3015
111,Capital Tower,3016
111,Bukit Timah Shopping Centre,3017
111,Blk 492 J10,3018
111,China Square,3019
111,Bukit Timah Shopping Centre,3020
111,Capital Tower,3021
111,Pioneer Station,3022
111,China Square,3023
112,Dover Station J06,3024
112,Changi Airport Terminal 2,3025
112,Bukit Timah Shopping Centre,3026
112,Little India Station F26,3027
112,Changi Airport Terminal 2,3028
112,Little India Station F26,3029
112,Jurong East Station,3030
112,Lucky Plaza,3031
112,Buona Vista Station,3032
112,Clementi Station,3033
112,Dakota Station,3034
112,Queenstown Station,3035
112,Chinatown Point,3036
112,Holland Road Shopping Centre,3037
112,Queenstown Neighbourhood Police Centre,3038
112,Queenstown Station,3039
112,China Square,3040
112,Dover Station J06,3041
112,Queenstown Neighbourhood Police Centre,3042
112,Lucky Plaza,3043
112,Lucky Plaza,3044
112,Queenstown Station,3045
112,Blk 492 J10,3046
112,Sembawang Shopping Centre,3047
112,Lucky Plaza,3048
112,One Raffles Quay,3049
112,Clementi Station,3050
113,Clementi Station,3051
113,Chinatown Point,3052
113,Buona Vista Station,3053
113,Little India Station F26,3054
113,Paya Lebar Station,3055
113,Sengkang Station G18,3056
113,Capital Tower,3057
113,One Raffles Quay,3058
113,Lucky Plaza,3059
113,Dakota Station,3060
113,Lakeside Station,3061
113,Tiong Bahru Plaza,3062
113,Changi Airport Terminal 2,3063
113,Bukit Timah Shopping Centre,3064
113,One Raffles Quay,3065
113,One Raffles Quay,3066
113,Tanjong Pagar Plaza,3067
113,Lakeside Station,3068
113,Little India Station F26,3069
113,One Raffles Quay,3070
113,China Square,3071
113,Dakota Station,3072
113,Jurong East Station,3073
113,Clementi Station,3074
113,Jurong East Station,3075
113,Capital Tower,3076
113,Lakeside Station,3077
114,Bukit Panjang Plaza,3078
114,Paya Lebar Station,3079
